,연도,일시,측정소,PM2.5
665,4,02-17 17:00,공주,0.09732151
666,4,02-17 18:00,공주,0.097351104
667,4,02-17 19:00,공주,0.098722115
668,4,02-17 20:00,공주,0.10340886
669,4,02-17 21:00,공주,0.102736965
670,4,02-17 22:00,공주,0.100392714
671,4,02-17 23:00,공주,0.106569074
672,4,02-18 00:00,공주,0.1014924
673,4,02-18 01:00,공주,0.11045927
674,4,02-18 02:00,공주,0.11537151
675,4,02-18 03:00,공주,0.12600398
676,4,02-18 04:00,공주,0.119997665
677,4,02-18 05:00,공주,0.118644394
678,4,02-18 06:00,공주,0.12056808
679,4,02-18 07:00,공주,0.13647936
680,4,02-18 08:00,공주,0.17451684
681,4,02-18 09:00,공주,0.18744698
682,4,02-18 10:00,공주,0.15883103
683,4,02-18 11:00,공주,0.12153328
684,4,02-18 12:00,공주,0.093331054
685,4,02-18 13:00,공주,0.08155288
686,4,02-18 14:00,공주,0.091114774
687,4,02-18 15:00,공주,0.104913436
688,4,02-18 16:00,공주,0.105619386
689,4,02-18 17:00,공주,0.09732151
690,4,02-18 18:00,공주,0.097351104
691,4,02-18 19:00,공주,0.098722115
692,4,02-18 20:00,공주,0.10340886
693,4,02-18 21:00,공주,0.102736965
694,4,02-18 22:00,공주,0.100392714
695,4,02-18 23:00,공주,0.106569074
696,4,02-19 00:00,공주,0.1014924
697,4,02-19 01:00,공주,0.11045927
698,4,02-19 02:00,공주,0.11537151
699,4,02-19 03:00,공주,0.12600398
700,4,02-19 04:00,공주,0.119997665
701,4,02-19 05:00,공주,0.118644394
702,4,02-19 06:00,공주,0.12056808
703,4,02-19 07:00,공주,0.13647936
704,4,02-19 08:00,공주,0.17451684
705,4,02-19 09:00,공주,0.18744698
706,4,02-19 10:00,공주,0.15883103
707,4,02-19 11:00,공주,0.12153328
708,4,02-19 12:00,공주,0.093331054
709,4,02-19 13:00,공주,0.08155288
710,4,02-19 14:00,공주,0.091114774
711,4,02-19 15:00,공주,0.104913436
712,4,02-19 16:00,공주,0.105619386
713,4,02-19 17:00,공주,0.09732151
714,4,02-19 18:00,공주,0.097351104
715,4,02-19 19:00,공주,0.098722115
716,4,02-19 20:00,공주,0.10340886
717,4,02-19 21:00,공주,0.102736965
718,4,02-19 22:00,공주,0.100392714
719,4,02-19 23:00,공주,0.106569074
720,4,02-22 00:00,공주,0.1269976
721,4,02-22 01:00,공주,0.12124331
722,4,02-22 02:00,공주,0.12325784
723,4,02-22 03:00,공주,0.12416633
724,4,02-22 04:00,공주,0.11592136
725,4,02-22 05:00,공주,0.10915965
726,4,02-22 06:00,공주,0.114127405
727,4,02-22 07:00,공주,0.11113215
728,4,02-22 08:00,공주,0.11845299
729,4,02-22 09:00,공주,0.13547964
730,4,02-22 10:00,공주,0.13795915
731,4,02-22 11:00,공주,0.12668085
732,4,02-22 12:00,공주,0.12848432
733,4,02-22 13:00,공주,0.12629344
734,4,02-22 14:00,공주,0.12417989
735,4,02-22 15:00,공주,0.11882519
736,4,02-22 16:00,공주,0.11218044
737,4,02-22 17:00,공주,0.1089902
738,4,02-22 18:00,공주,0.11611149
739,4,02-22 19:00,공주,0.11854062
740,4,02-22 20:00,공주,0.11964464
741,4,02-22 21:00,공주,0.119265154
742,4,02-22 22:00,공주,0.115516536
743,4,02-22 23:00,공주,0.12547018
744,4,02-23 00:00,공주,0.1269976
745,4,02-23 01:00,공주,0.12124331
746,4,02-23 02:00,공주,0.12325784
747,4,02-23 03:00,공주,0.12416633
748,4,02-23 04:00,공주,0.11592136
749,4,02-23 05:00,공주,0.10915965
750,4,02-23 06:00,공주,0.114127405
751,4,02-23 07:00,공주,0.11113215
752,4,02-23 08:00,공주,0.11845299
753,4,02-23 09:00,공주,0.13547964
754,4,02-23 10:00,공주,0.13795915
755,4,02-23 11:00,공주,0.12668085
756,4,02-23 12:00,공주,0.12848432
757,4,02-23 13:00,공주,0.12629344
758,4,02-23 14:00,공주,0.12417989
759,4,02-23 15:00,공주,0.11882519
760,4,02-23 16:00,공주,0.11218044
761,4,02-23 17:00,공주,0.1089902
762,4,02-23 18:00,공주,0.11611149
763,4,02-23 19:00,공주,0.11854062
764,4,02-23 20:00,공주,0.11964464
765,4,02-23 21:00,공주,0.119265154
766,4,02-23 22:00,공주,0.115516536
767,4,02-23 23:00,공주,0.12547018
768,4,02-24 00:00,공주,0.1269976
769,4,02-24 01:00,공주,0.12124331
770,4,02-24 02:00,공주,0.12325784
771,4,02-24 03:00,공주,0.12416633
772,4,02-24 04:00,공주,0.11592136
773,4,02-24 05:00,공주,0.10915965
774,4,02-24 06:00,공주,0.114127405
775,4,02-24 07:00,공주,0.11113215
776,4,02-24 08:00,공주,0.11845299
777,4,02-24 09:00,공주,0.13547964
778,4,02-24 10:00,공주,0.13795915
779,4,02-24 11:00,공주,0.12668085
780,4,02-24 12:00,공주,0.12848432
781,4,02-24 13:00,공주,0.12629344
782,4,02-24 14:00,공주,0.12417989
783,4,02-24 15:00,공주,0.11882519
784,4,02-24 16:00,공주,0.11218044
785,4,02-24 17:00,공주,0.1089902
786,4,02-24 18:00,공주,0.11611149
787,4,02-24 19:00,공주,0.11854062
788,4,02-24 20:00,공주,0.11964464
789,4,02-24 21:00,공주,0.119265154
790,4,02-24 22:00,공주,0.115516536
791,4,02-24 23:00,공주,0.12547018
792,4,02-27 00:00,공주,0.11198974
793,4,02-27 01:00,공주,0.110990874
794,4,02-27 02:00,공주,0.1143477
795,4,02-27 03:00,공주,0.11230855
796,4,02-27 04:00,공주,0.10494746
797,4,02-27 05:00,공주,0.104025334
798,4,02-27 06:00,공주,0.10925937
799,4,02-27 07:00,공주,0.13009226
800,4,02-27 08:00,공주,0.17925414
801,4,02-27 09:00,공주,0.1983541
802,4,02-27 10:00,공주,0.18958877
803,4,02-27 11:00,공주,0.16241322
804,4,02-27 12:00,공주,0.141996
805,4,02-27 13:00,공주,0.12986036
806,4,02-27 14:00,공주,0.13774796
807,4,02-27 15:00,공주,0.1397859
808,4,02-27 16:00,공주,0.13302127
809,4,02-27 17:00,공주,0.12065656
810,4,02-27 18:00,공주,0.12138076
811,4,02-27 19:00,공주,0.1229955
812,4,02-27 20:00,공주,0.12329499
813,4,02-27 21:00,공주,0.12079138
814,4,02-27 22:00,공주,0.116681695
815,4,02-27 23:00,공주,0.11368813
816,4,02-28 00:00,공주,0.11198974
817,4,02-28 01:00,공주,0.110990874
818,4,02-28 02:00,공주,0.1143477
819,4,02-28 03:00,공주,0.11230855
820,4,02-28 04:00,공주,0.10494746
821,4,02-28 05:00,공주,0.104025334
822,4,02-28 06:00,공주,0.10925937
823,4,02-28 07:00,공주,0.13009226
824,4,02-28 08:00,공주,0.17925414
825,4,02-28 09:00,공주,0.1983541
826,4,02-28 10:00,공주,0.18958877
827,4,02-28 11:00,공주,0.16241322
828,4,02-28 12:00,공주,0.141996
829,4,02-28 13:00,공주,0.12986036
830,4,02-28 14:00,공주,0.13774796
831,4,02-28 15:00,공주,0.1397859
832,4,02-28 16:00,공주,0.13302127
833,4,02-28 17:00,공주,0.12065656
834,4,02-28 18:00,공주,0.12138076
835,4,02-28 19:00,공주,0.1229955
836,4,02-28 20:00,공주,0.12329499
837,4,02-28 21:00,공주,0.12079138
838,4,02-28 22:00,공주,0.116681695
839,4,02-28 23:00,공주,0.11368813
840,4,03-01 00:00,공주,0.11198974
841,4,03-01 01:00,공주,0.110990874
842,4,03-01 02:00,공주,0.1143477
843,4,03-01 03:00,공주,0.11230855
844,4,03-01 04:00,공주,0.10494746
845,4,03-01 05:00,공주,0.104025334
846,4,03-01 06:00,공주,0.10925937
847,4,03-01 07:00,공주,0.13009226
848,4,03-01 08:00,공주,0.17925414
849,4,03-01 09:00,공주,0.1983541
850,4,03-01 10:00,공주,0.18958877
851,4,03-01 11:00,공주,0.16241322
852,4,03-01 12:00,공주,0.141996
853,4,03-01 13:00,공주,0.12986036
854,4,03-01 14:00,공주,0.13774796
855,4,03-01 15:00,공주,0.1397859
856,4,03-01 16:00,공주,0.13302127
857,4,03-01 17:00,공주,0.12065656
858,4,03-01 18:00,공주,0.12138076
859,4,03-01 19:00,공주,0.1229955
860,4,03-01 20:00,공주,0.12329499
861,4,03-01 21:00,공주,0.12079138
862,4,03-01 22:00,공주,0.116681695
863,4,03-01 23:00,공주,0.11368813
864,4,03-04 00:00,공주,0.143884
865,4,03-04 01:00,공주,0.14930823
866,4,03-04 02:00,공주,0.15389127
867,4,03-04 03:00,공주,0.15586995
868,4,03-04 04:00,공주,0.15103312
869,4,03-04 05:00,공주,0.15038913
870,4,03-04 06:00,공주,0.15085842
871,4,03-04 07:00,공주,0.16742574
872,4,03-04 08:00,공주,0.19517998
873,4,03-04 09:00,공주,0.20166571
874,4,03-04 10:00,공주,0.18213324
875,4,03-04 11:00,공주,0.14165421
876,4,03-04 12:00,공주,0.121620074
877,4,03-04 13:00,공주,0.11648172
878,4,03-04 14:00,공주,0.12792586
879,4,03-04 15:00,공주,0.13694087
880,4,03-04 16:00,공주,0.13494435
881,4,03-04 17:00,공주,0.12569198
882,4,03-04 18:00,공주,0.12684864
883,4,03-04 19:00,공주,0.13081022
884,4,03-04 20:00,공주,0.13560253
885,4,03-04 21:00,공주,0.13467343
886,4,03-04 22:00,공주,0.13605979
887,4,03-04 23:00,공주,0.14436923
888,4,03-05 00:00,공주,0.143884
889,4,03-05 01:00,공주,0.14930823
890,4,03-05 02:00,공주,0.15389127
891,4,03-05 03:00,공주,0.15586995
892,4,03-05 04:00,공주,0.15103312
893,4,03-05 05:00,공주,0.15038913
894,4,03-05 06:00,공주,0.15085842
895,4,03-05 07:00,공주,0.16742574
896,4,03-05 08:00,공주,0.19517998
897,4,03-05 09:00,공주,0.20166571
898,4,03-05 10:00,공주,0.18213324
899,4,03-05 11:00,공주,0.14165421
900,4,03-05 12:00,공주,0.121620074
901,4,03-05 13:00,공주,0.11648172
902,4,03-05 14:00,공주,0.12792586
903,4,03-05 15:00,공주,0.13694087
904,4,03-05 16:00,공주,0.13494435
905,4,03-05 17:00,공주,0.12569198
906,4,03-05 18:00,공주,0.12684864
907,4,03-05 19:00,공주,0.13081022
908,4,03-05 20:00,공주,0.13560253
909,4,03-05 21:00,공주,0.13467343
910,4,03-05 22:00,공주,0.13605979
911,4,03-05 23:00,공주,0.14436923
912,4,03-06 00:00,공주,0.143884
913,4,03-06 01:00,공주,0.14930823
914,4,03-06 02:00,공주,0.15389127
915,4,03-06 03:00,공주,0.15586995
916,4,03-06 04:00,공주,0.15103312
917,4,03-06 05:00,공주,0.15038913
918,4,03-06 06:00,공주,0.15085842
919,4,03-06 07:00,공주,0.16742574
920,4,03-06 08:00,공주,0.19517998
921,4,03-06 09:00,공주,0.20166571
922,4,03-06 10:00,공주,0.18213324
923,4,03-06 11:00,공주,0.14165421
924,4,03-06 12:00,공주,0.121620074
925,4,03-06 13:00,공주,0.11648172
926,4,03-06 14:00,공주,0.12792586
927,4,03-06 15:00,공주,0.13694087
928,4,03-06 16:00,공주,0.13494435
929,4,03-06 17:00,공주,0.12569198
930,4,03-06 18:00,공주,0.12684864
931,4,03-06 19:00,공주,0.13081022
932,4,03-06 20:00,공주,0.13560253
933,4,03-06 21:00,공주,0.13467343
934,4,03-06 22:00,공주,0.13605979
935,4,03-06 23:00,공주,0.14436923
936,4,03-09 00:00,공주,0.12301865
937,4,03-09 01:00,공주,0.11624307
938,4,03-09 02:00,공주,0.11088895
939,4,03-09 03:00,공주,0.10925317
940,4,03-09 04:00,공주,0.10249749
941,4,03-09 05:00,공주,0.10347417
942,4,03-09 06:00,공주,0.10825114
943,4,03-09 07:00,공주,0.13362315
944,4,03-09 08:00,공주,0.15542138
945,4,03-09 09:00,공주,0.15433206
946,4,03-09 10:00,공주,0.13325019
947,4,03-09 11:00,공주,0.10437158
948,4,03-09 12:00,공주,0.0799504
949,4,03-09 13:00,공주,0.075654805
950,4,03-09 14:00,공주,0.08650452
951,4,03-09 15:00,공주,0.103111625
952,4,03-09 16:00,공주,0.110864036
953,4,03-09 17:00,공주,0.1010884
954,4,03-09 18:00,공주,0.10309312
955,4,03-09 19:00,공주,0.103037246
956,4,03-09 20:00,공주,0.11346927
957,4,03-09 21:00,공주,0.113110535
958,4,03-09 22:00,공주,0.11226863
959,4,03-09 23:00,공주,0.11742511
960,4,03-10 00:00,공주,0.12301865
961,4,03-10 01:00,공주,0.11624307
962,4,03-10 02:00,공주,0.11088895
963,4,03-10 03:00,공주,0.10925317
964,4,03-10 04:00,공주,0.10249749
965,4,03-10 05:00,공주,0.10347417
966,4,03-10 06:00,공주,0.10825114
967,4,03-10 07:00,공주,0.13362315
968,4,03-10 08:00,공주,0.15542138
969,4,03-10 09:00,공주,0.15433206
970,4,03-10 10:00,공주,0.13325019
971,4,03-10 11:00,공주,0.10437158
972,4,03-10 12:00,공주,0.0799504
973,4,03-10 13:00,공주,0.075654805
974,4,03-10 14:00,공주,0.08650452
975,4,03-10 15:00,공주,0.103111625
976,4,03-10 16:00,공주,0.110864036
977,4,03-10 17:00,공주,0.1010884
978,4,03-10 18:00,공주,0.10309312
979,4,03-10 19:00,공주,0.103037246
980,4,03-10 20:00,공주,0.11346927
981,4,03-10 21:00,공주,0.113110535
982,4,03-10 22:00,공주,0.11226863
983,4,03-10 23:00,공주,0.11742511
984,4,03-11 00:00,공주,0.12301865
985,4,03-11 01:00,공주,0.11624307
986,4,03-11 02:00,공주,0.11088895
987,4,03-11 03:00,공주,0.10925317
988,4,03-11 04:00,공주,0.10249749
989,4,03-11 05:00,공주,0.10347417
990,4,03-11 06:00,공주,0.10825114
991,4,03-11 07:00,공주,0.13362315
992,4,03-11 08:00,공주,0.15542138
993,4,03-11 09:00,공주,0.15433206
994,4,03-11 10:00,공주,0.13325019
995,4,03-11 11:00,공주,0.10437158
996,4,03-11 12:00,공주,0.0799504
997,4,03-11 13:00,공주,0.075654805
998,4,03-11 14:00,공주,0.08650452
999,4,03-11 15:00,공주,0.103111625
1000,4,03-11 16:00,공주,0.110864036
1001,4,03-11 17:00,공주,0.1010884
1002,4,03-11 18:00,공주,0.10309312
1003,4,03-11 19:00,공주,0.103037246
1004,4,03-11 20:00,공주,0.11346927
1005,4,03-11 21:00,공주,0.113110535
1006,4,03-11 22:00,공주,0.11226863
1007,4,03-11 23:00,공주,0.11742511
1008,4,03-14 00:00,공주,0.11830703
1009,4,03-14 01:00,공주,0.11696935
1010,4,03-14 02:00,공주,0.12407695
1011,4,03-14 03:00,공주,0.120869674
1012,4,03-14 04:00,공주,0.11620936
1013,4,03-14 05:00,공주,0.11738354
1014,4,03-14 06:00,공주,0.12881315
1015,4,03-14 07:00,공주,0.15088171
1016,4,03-14 08:00,공주,0.19142419
1017,4,03-14 09:00,공주,0.19977146
1018,4,03-14 10:00,공주,0.18454167
1019,4,03-14 11:00,공주,0.15763587
1020,4,03-14 12:00,공주,0.13957947
1021,4,03-14 13:00,공주,0.13403884
1022,4,03-14 14:00,공주,0.14028038
1023,4,03-14 15:00,공주,0.14854695
1024,4,03-14 16:00,공주,0.14320013
1025,4,03-14 17:00,공주,0.12912616
1026,4,03-14 18:00,공주,0.13106674
1027,4,03-14 19:00,공주,0.13168581
1028,4,03-14 20:00,공주,0.13086331
1029,4,03-14 21:00,공주,0.12765755
1030,4,03-14 22:00,공주,0.1224301
1031,4,03-14 23:00,공주,0.118413806
1032,4,03-15 00:00,공주,0.11830703
1033,4,03-15 01:00,공주,0.11696935
1034,4,03-15 02:00,공주,0.12407695
1035,4,03-15 03:00,공주,0.120869674
1036,4,03-15 04:00,공주,0.11620936
1037,4,03-15 05:00,공주,0.11738354
1038,4,03-15 06:00,공주,0.12881315
1039,4,03-15 07:00,공주,0.15088171
1040,4,03-15 08:00,공주,0.19142419
1041,4,03-15 09:00,공주,0.19977146
1042,4,03-15 10:00,공주,0.18454167
1043,4,03-15 11:00,공주,0.15763587
1044,4,03-15 12:00,공주,0.13957947
1045,4,03-15 13:00,공주,0.13403884
1046,4,03-15 14:00,공주,0.14028038
1047,4,03-15 15:00,공주,0.14854695
1048,4,03-15 16:00,공주,0.14320013
1049,4,03-15 17:00,공주,0.12912616
1050,4,03-15 18:00,공주,0.13106674
1051,4,03-15 19:00,공주,0.13168581
1052,4,03-15 20:00,공주,0.13086331
1053,4,03-15 21:00,공주,0.12765755
1054,4,03-15 22:00,공주,0.1224301
1055,4,03-15 23:00,공주,0.118413806
1056,4,03-16 00:00,공주,0.11830703
1057,4,03-16 01:00,공주,0.11696935
1058,4,03-16 02:00,공주,0.12407695
1059,4,03-16 03:00,공주,0.120869674
1060,4,03-16 04:00,공주,0.11620936
1061,4,03-16 05:00,공주,0.11738354
1062,4,03-16 06:00,공주,0.12881315
1063,4,03-16 07:00,공주,0.15088171
1064,4,03-16 08:00,공주,0.19142419
1065,4,03-16 09:00,공주,0.19977146
1066,4,03-16 10:00,공주,0.18454167
1067,4,03-16 11:00,공주,0.15763587
1068,4,03-16 12:00,공주,0.13957947
1069,4,03-16 13:00,공주,0.13403884
1070,4,03-16 14:00,공주,0.14028038
1071,4,03-16 15:00,공주,0.14854695
1072,4,03-16 16:00,공주,0.14320013
1073,4,03-16 17:00,공주,0.12912616
1074,4,03-16 18:00,공주,0.13106674
1075,4,03-16 19:00,공주,0.13168581
1076,4,03-16 20:00,공주,0.13086331
1077,4,03-16 21:00,공주,0.12765755
1078,4,03-16 22:00,공주,0.1224301
1079,4,03-16 23:00,공주,0.118413806
1080,4,03-19 00:00,공주,0.1359963
1081,4,03-19 01:00,공주,0.13873845
1082,4,03-19 02:00,공주,0.13248807
1083,4,03-19 03:00,공주,0.1284339
1084,4,03-19 04:00,공주,0.12327696
1085,4,03-19 05:00,공주,0.121608466
1086,4,03-19 06:00,공주,0.12509404
1087,4,03-19 07:00,공주,0.14013685
1088,4,03-19 08:00,공주,0.17126507
1089,4,03-19 09:00,공주,0.1840183
1090,4,03-19 10:00,공주,0.1705709
1091,4,03-19 11:00,공주,0.13492759
1092,4,03-19 12:00,공주,0.11380265
1093,4,03-19 13:00,공주,0.10769782
1094,4,03-19 14:00,공주,0.12211515
1095,4,03-19 15:00,공주,0.12908152
1096,4,03-19 16:00,공주,0.1265036
1097,4,03-19 17:00,공주,0.11401771
1098,4,03-19 18:00,공주,0.1182125
1099,4,03-19 19:00,공주,0.1178639
1100,4,03-19 20:00,공주,0.12193649
1101,4,03-19 21:00,공주,0.1192165
1102,4,03-19 22:00,공주,0.12408381
1103,4,03-19 23:00,공주,0.13546446
1104,4,03-20 00:00,공주,0.1359963
1105,4,03-20 01:00,공주,0.13873845
1106,4,03-20 02:00,공주,0.13248807
1107,4,03-20 03:00,공주,0.1284339
1108,4,03-20 04:00,공주,0.12327696
1109,4,03-20 05:00,공주,0.121608466
1110,4,03-20 06:00,공주,0.12509404
1111,4,03-20 07:00,공주,0.14013685
1112,4,03-20 08:00,공주,0.17126507
1113,4,03-20 09:00,공주,0.1840183
1114,4,03-20 10:00,공주,0.1705709
1115,4,03-20 11:00,공주,0.13492759
1116,4,03-20 12:00,공주,0.11380265
1117,4,03-20 13:00,공주,0.10769782
1118,4,03-20 14:00,공주,0.12211515
1119,4,03-20 15:00,공주,0.12908152
1120,4,03-20 16:00,공주,0.1265036
1121,4,03-20 17:00,공주,0.11401771
1122,4,03-20 18:00,공주,0.1182125
1123,4,03-20 19:00,공주,0.1178639
1124,4,03-20 20:00,공주,0.12193649
1125,4,03-20 21:00,공주,0.1192165
1126,4,03-20 22:00,공주,0.12408381
1127,4,03-20 23:00,공주,0.13546446
1128,4,03-21 00:00,공주,0.1359963
1129,4,03-21 01:00,공주,0.13873845
1130,4,03-21 02:00,공주,0.13248807
1131,4,03-21 03:00,공주,0.1284339
1132,4,03-21 04:00,공주,0.12327696
1133,4,03-21 05:00,공주,0.121608466
1134,4,03-21 06:00,공주,0.12509404
1135,4,03-21 07:00,공주,0.14013685
1136,4,03-21 08:00,공주,0.17126507
1137,4,03-21 09:00,공주,0.1840183
1138,4,03-21 10:00,공주,0.1705709
1139,4,03-21 11:00,공주,0.13492759
1140,4,03-21 12:00,공주,0.11380265
1141,4,03-21 13:00,공주,0.10769782
1142,4,03-21 14:00,공주,0.12211515
1143,4,03-21 15:00,공주,0.12908152
1144,4,03-21 16:00,공주,0.1265036
1145,4,03-21 17:00,공주,0.11401771
1146,4,03-21 18:00,공주,0.1182125
1147,4,03-21 19:00,공주,0.1178639
1148,4,03-21 20:00,공주,0.12193649
1149,4,03-21 21:00,공주,0.1192165
1150,4,03-21 22:00,공주,0.12408381
1151,4,03-21 23:00,공주,0.13546446
1152,4,03-24 00:00,공주,0.11547975
1153,4,03-24 01:00,공주,0.11990173
1154,4,03-24 02:00,공주,0.12326225
1155,4,03-24 03:00,공주,0.12005731
1156,4,03-24 04:00,공주,0.11255668
1157,4,03-24 05:00,공주,0.11082293
1158,4,03-24 06:00,공주,0.11723463
1159,4,03-24 07:00,공주,0.13974766
1160,4,03-24 08:00,공주,0.17600642
1161,4,03-24 09:00,공주,0.2080263
1162,4,03-24 10:00,공주,0.19919027
1163,4,03-24 11:00,공주,0.1794556
1164,4,03-24 12:00,공주,0.15813582
1165,4,03-24 13:00,공주,0.15318118
1166,4,03-24 14:00,공주,0.15371336
1167,4,03-24 15:00,공주,0.15577991
1168,4,03-24 16:00,공주,0.1342549
1169,4,03-24 17:00,공주,0.12908052
1170,4,03-24 18:00,공주,0.12983185
1171,4,03-24 19:00,공주,0.1313196
1172,4,03-24 20:00,공주,0.12988454
1173,4,03-24 21:00,공주,0.1297692
1174,4,03-24 22:00,공주,0.12562658
1175,4,03-24 23:00,공주,0.12121836
1176,4,03-25 00:00,공주,0.11547975
1177,4,03-25 01:00,공주,0.11990173
1178,4,03-25 02:00,공주,0.12326225
1179,4,03-25 03:00,공주,0.12005731
1180,4,03-25 04:00,공주,0.11255668
1181,4,03-25 05:00,공주,0.11082293
1182,4,03-25 06:00,공주,0.11723463
1183,4,03-25 07:00,공주,0.13974766
1184,4,03-25 08:00,공주,0.17600642
1185,4,03-25 09:00,공주,0.2080263
1186,4,03-25 10:00,공주,0.19919027
1187,4,03-25 11:00,공주,0.1794556
1188,4,03-25 12:00,공주,0.15813582
1189,4,03-25 13:00,공주,0.15318118
1190,4,03-25 14:00,공주,0.15371336
1191,4,03-25 15:00,공주,0.15577991
1192,4,03-25 16:00,공주,0.1342549
1193,4,03-25 17:00,공주,0.12908052
1194,4,03-25 18:00,공주,0.12983185
1195,4,03-25 19:00,공주,0.1313196
1196,4,03-25 20:00,공주,0.12988454
1197,4,03-25 21:00,공주,0.1297692
1198,4,03-25 22:00,공주,0.12562658
1199,4,03-25 23:00,공주,0.12121836
1200,4,03-26 00:00,공주,0.11547975
1201,4,03-26 01:00,공주,0.11990173
1202,4,03-26 02:00,공주,0.12326225
1203,4,03-26 03:00,공주,0.12005731
1204,4,03-26 04:00,공주,0.11255668
1205,4,03-26 05:00,공주,0.11082293
1206,4,03-26 06:00,공주,0.11723463
1207,4,03-26 07:00,공주,0.13974766
1208,4,03-26 08:00,공주,0.17600642
1209,4,03-26 09:00,공주,0.2080263
1210,4,03-26 10:00,공주,0.19919027
1211,4,03-26 11:00,공주,0.1794556
1212,4,03-26 12:00,공주,0.15813582
1213,4,03-26 13:00,공주,0.15318118
1214,4,03-26 14:00,공주,0.15371336
1215,4,03-26 15:00,공주,0.15577991
1216,4,03-26 16:00,공주,0.1342549
1217,4,03-26 17:00,공주,0.12908052
1218,4,03-26 18:00,공주,0.12983185
1219,4,03-26 19:00,공주,0.1313196
1220,4,03-26 20:00,공주,0.12988454
1221,4,03-26 21:00,공주,0.1297692
1222,4,03-26 22:00,공주,0.12562658
1223,4,03-26 23:00,공주,0.12121836
1224,4,03-29 00:00,공주,0.1023772
1225,4,03-29 01:00,공주,0.10437584
1226,4,03-29 02:00,공주,0.106074385
1227,4,03-29 03:00,공주,0.10333665
1228,4,03-29 04:00,공주,0.101083115
1229,4,03-29 05:00,공주,0.103932425
1230,4,03-29 06:00,공주,0.10645396
1231,4,03-29 07:00,공주,0.124995954
1232,4,03-29 08:00,공주,0.153484
1233,4,03-29 09:00,공주,0.18103571
1234,4,03-29 10:00,공주,0.18338224
1235,4,03-29 11:00,공주,0.17255652
1236,4,03-29 12:00,공주,0.1500019
1237,4,03-29 13:00,공주,0.14712591
1238,4,03-29 14:00,공주,0.14382525
1239,4,03-29 15:00,공주,0.13603982
1240,4,03-29 16:00,공주,0.112634584
1241,4,03-29 17:00,공주,0.112001576
